instrument,score,label
SZ300763,-0.022267815,0.006488085
SH605499,-0.022270963,0.019888878
SZ000001,-0.0222718,-0.0041068196
SH601881,-0.022272851,-0.009845257
SZ300014,-0.022273924,0.039955974
SH688009,-0.022274997,-0.01913035
SZ002180,-0.022275742,0.010597944
SZ002271,-0.022276,-0.03605312
SZ000002,-0.022277258,0.008639336
SH600196,-0.02227744,-0.03412664
SZ300316,-0.022278544,-0.016759813
SH600887,-0.02228016,-0.001801014
SH601989,-0.0222832,0.0
SH688187,-0.02228355,0.00743258
SH688065,-0.022283804,0.0004183054
SH600111,-0.022283945,0.008149028
SZ002821,-0.02228636,-0.018690407
SZ000938,-0.022286538,-0.019072354
SH600029,-0.02228913,0.0051813126
SH600346,-0.02229033,0.010555983
SZ300496,-0.022291135,-0.02182448
SH601788,-0.022291344,-0.008834004
SH601698,-0.022292323,0.00899744
SZ300408,-0.022293817,-0.011576831
SH600023,-0.022295352,-0.017391324
SH600183,-0.022297066,-0.020771503
SH603486,-0.022299271,0.005441785
SZ000792,-0.022301972,-0.008615792
SZ000166,-0.022302575,-0.008771896
SH600150,-0.02230287,-0.0017002225
SZ002074,-0.022304822,0.0157094
SZ000069,-0.02230502,0.019736886
SZ002466,-0.022308193,0.0012284517
SH601600,-0.022309873,0.0
SH601236,-0.022310618,0.022455096
SH600426,-0.022312846,-0.0033332705
SH600104,-0.022315439,-0.0014326572
SH601899,-0.022315469,-0.011494279
SZ000983,-0.022317942,0.0018639565
SZ000625,-0.022318583,-0.019579351
SZ300015,-0.022319146,-0.017147243
SZ000625,-0.02232052,-0.002254784
SH601872,-0.022322487,-0.0011012554
SH601088,-0.022322651,0.021299005
SZ002916,-0.02232324,0.003348112
SZ002841,-0.022323478,-0.027259707
SH601881,-0.022325229,-0.017793596
SZ002074,-0.02232593,-0.017566979
SH600887,-0.022333056,0.006256461
SH601877,-0.022333533,-0.0042055845
SZ300832,-0.022337273,0.014027476
SH688082,-0.022338845,-0.024294913
SH601225,-0.022339579,0.019009948
SH688271,-0.022339914,-0.015783966
SH600309,-0.022340503,0.00021755695
SH600089,-0.022341345,-0.008130074
SH600030,-0.022343297,-0.0077679753
SH600837,-0.02234653,0.0
SH601601,-0.022350568,0.014990091
SZ002709,-0.022350602,-0.03287065
SZ301269,-0.022352617,-0.02397424
SZ000002,-0.022353195,-0.012213826
SZ000895,-0.022355262,0.0060241222
SH601838,-0.022356417,-0.011838436
SZ002938,-0.022356577,0.0048834085
SZ300760,-0.022360373,-0.0040248632
SH601728,-0.022361156,-0.0050166845
SZ300957,-0.022361327,-0.0042750835
SZ000733,-0.022361424,0.0036313534
SZ002601,-0.022362687,0.0060739517
SH600732,-0.02236272,0.002622962
SH601021,-0.022370618,-0.018092394
SZ000800,-0.022373285,0.014285684
SH601872,-0.022373613,0.022189379
SH600918,-0.022376843,0.0074961185
SZ000651,-0.022377286,-0.018457651
SZ000963,-0.022377804,-0.008708656
SH601328,-0.022380378,-0.008546948
SZ002230,-0.022381686,0.01659596
SH603290,-0.022386074,-0.010215342
SZ300316,-0.022386711,0.007157445
SH601328,-0.022387143,0.002702713
SH600436,-0.022388887,-0.01814574
SH600754,-0.022389118,0.0058676004
SH600028,-0.022392962,0.020472407
SH601628,-0.022395093,0.0070922375
SH688396,-0.022395197,0.0077780485
SZ000858,-0.022395652,-0.014663756
SZ002179,-0.022395786,0.027754188
SH601898,-0.022397365,0.0047205687
SH601857,-0.022401493,0.01233387
SH601155,-0.022402521,-0.028089821
SZ300496,-0.022407185,-0.016903162
SH601398,-0.022407513,0.010695219
SH600926,-0.022407837,0.001876235
SH600754,-0.022408646,-0.0325644
SH600893,-0.022411432,-0.017011523
SZ300418,-0.022413764,0.020566225
SH601816,-0.022414576,0.0034965277
SH601877,-0.022416022,-0.009513736
SH601688,-0.022416197,-0.00073206425
SZ000063,-0.022416588,0.04459989
SH601328,-0.022421349,-0.009602189
SH601919,-0.022423808,-0.012936711
SH688008,-0.02242649,0.002838254
SH603290,-0.022429083,-0.00033146143
SZ300450,-0.02242921,0.0030978918
SH600570,-0.022430208,-0.0141426325
SH601319,-0.022430886,-0.010452926
SH601788,-0.02243245,0.0069226027
SH600926,-0.022435237,-0.015232265
SZ000963,-0.02244183,-0.0003452897
SH600372,-0.022441935,0.0
SH603259,-0.022442859,0.04092765
SZ000333,-0.022443198,-0.007427633
SH601633,-0.022445973,-0.02801007
SZ000895,-0.02244765,0.024505496
SH601689,-0.022448163,0.057618976
SH601988,-0.022450559,-0.014851451
SH601100,-0.022450935,-0.04121405
SH601628,-0.022451159,0.019713998
SZ002594,-0.022451233,0.0009371042
SZ002049,-0.022452123,0.002216816
SZ300750,-0.022452507,-0.011242449
SH601225,-0.02245519,-0.011909068
SH601877,-0.022455212,-0.005130887
SH601088,-0.02245532,0.013070226
SH600023,-0.022460062,-0.009036183
SH601985,-0.02246213,-0.0012578368
SZ000651,-0.0224629,-0.00799036
SH600999,-0.022467311,0.004222393
SH600332,-0.022468068,0.0003170967
SZ002074,-0.022468533,0.016790152
SZ000786,-0.022477727,-0.0051054955
SH601607,-0.022477906,0.012665153
SZ002821,-0.022483688,0.011157513
SH600011,-0.022484448,-0.0107758045
SZ000333,-0.022489686,-0.0055655837
SH601688,-0.022490744,-0.006823361
SH601699,-0.022494357,0.022485971
SH600989,-0.022495817,0.014084458
SH601100,-0.022497546,0.018251657
SH600023,-0.022498172,0.008833885
SH601633,-0.022498291,0.02080965
SH603288,-0.022498872,-0.009179592
SH601600,-0.02249955,0.009138346
SZ002603,-0.022502739,-0.0046004057
SZ002007,-0.022505593,-0.025261879
SZ000301,-0.022505727,-0.011000037
SH600362,-0.022506595,0.013963938
SH601012,-0.022507112,0.0026068687
SH601021,-0.022507425,-0.00461936
SH601186,-0.022511251,0.015513182
SH601865,-0.022512186,0.002761364
SH688599,-0.022516754,-0.0239923
SZ002142,-0.022516843,0.0051984787
SZ002555,-0.022518825,0.012367487
SH601766,-0.022520058,0.006561637
SZ300015,-0.022520471,0.010846019
SZ300274,-0.022521514,0.008284569
SZ300442,-0.02252179,-0.00080001354
SZ300750,-0.022522178,-0.016443133
SH600660,-0.02252325,-0.008734465
SH688036,-0.02252708,-0.018387973
SZ300750,-0.02252772,-0.021858811
SH600019,-0.02252872,0.01219511
SH601009,-0.02252924,0.011099815
SZ002202,-0.022529673,0.015645385
SZ002074,-0.022531342,0.005376339
SH688271,-0.022540793,-0.008558571
SH601100,-0.022543926,-0.010654211
SZ001979,-0.0225451,-0.0011286736
SH601728,-0.022546377,0.0034188032
SH688981,-0.022546496,-0.020878851
SH600048,-0.022549573,-0.005934775
SH603899,-0.022550505,0.020648956
SZ300999,-0.022551905,0.0029222965
SZ002371,-0.022553902,0.0038075447
SZ000733,-0.02255429,-0.00026524067
SZ300782,-0.022554655,-0.025904715
SH601698,-0.022554763,0.100000024
SZ002230,-0.02255639,0.005695462
SH600999,-0.02255651,0.0021383762
SZ002601,-0.022556584,0.0092071295
SH600660,-0.022556592,-0.01695633
SZ002475,-0.022556629,0.051604748
SZ300759,-0.0225567,-0.020608842
SH601919,-0.022560049,0.0010492802
SH688981,-0.022563566,-0.019360483
SH600036,-0.022563715,-0.03865975
SZ000625,-0.022563767,-0.011193991
SH601600,-0.022565607,-0.010430276
SZ000938,-0.022567358,-0.015177071
SZ002459,-0.022571053,0.019711494
SZ000338,-0.022571359,0.0021723509
SZ002938,-0.0225732,-0.008355081
SH601688,-0.02257406,-0.03135693
SZ000858,-0.022577252,-0.020588458
SH601390,-0.022579517,0.029368639
SH600845,-0.02258065,-0.0072337985
SZ300750,-0.022581901,-0.0035298467
SZ002555,-0.02258312,0.011053801
SH601006,-0.022583324,-0.0067023635
SH688223,-0.022584192,0.019858122
SH600938,-0.022586267,-0.0047739744
SH600276,-0.02258658,0.004318595
SH600745,-0.022588108,0.0064532757
SH688303,-0.022589486,-0.016291082
SZ000538,-0.022592764,0.020265937
SH600438,-0.022593241,-0.02099967
SH600009,-0.022593956,-0.014182448
SZ300896,-0.022595387,-0.005784273
SH601238,-0.022595488,0.046153784
SH601336,-0.022597615,0.014578223
SH600690,-0.022598494,0.0080058575
SZ000858,-0.022599343,-0.011146069
SZ002304,-0.022600379,-0.008537233
SH601601,-0.022600792,0.008598208
SH601916,-0.022605058,0.0066889524
SH601939,-0.02260584,-0.03198892
SH600674,-0.02261034,0.012324929
SZ000301,-0.022611242,-0.005905509
SZ002648,-0.022619244,-0.018211842
SZ000786,-0.022622112,-0.028293014
SZ000538,-0.02262614,-0.026014924
SH600426,-0.022627916,-0.015427172
SH600233,-0.022629723,-0.008165836
SH600406,-0.022631418,-0.012719274
SZ000408,-0.022632759,-0.02018696
SH601618,-0.022634018,-0.019083977
SH600489,-0.022637222,0.042458057
SH603486,-0.0226386,-0.00347507
SH601988,-0.022639152,0.010020018
SZ000651,-0.022639472,0.014876127
SZ002938,-0.022639882,0.0072021484
SH600150,-0.022640888,0.011940241
SZ002352,-0.022641063,-0.0030106902
SZ000408,-0.022641066,0.0019524097
SZ300347,-0.02264164,0.007058859
SZ300014,-0.022642788,-0.015583754
SH601878,-0.022644669,-0.002752304
SH600845,-0.0226448,0.08341718
SH688012,-0.022648942,-0.027918816
SZ000425,-0.022650953,-0.018302917
SH600585,-0.022655305,0.028694391
SH601698,-0.022657324,0.028082132
SZ000807,-0.022660557,-0.009142101
SZ000895,-0.022661261,0.0046024323
SH600276,-0.02266201,-0.031797945
SZ002311,-0.022662833,-0.005001068
SH600161,-0.022663523,-0.019230783
SZ000733,-0.022666529,-0.038281024
SH601021,-0.02266949,0.006643772
SH600132,-0.02267569,-0.011840463
SH600426,-0.022675972,0.0020080805
SZ003816,-0.022678908,-0.01449281
SZ000617,-0.022682916,0.003883481
SH688009,-0.022685181,0.02051282
SH601318,-0.022685703,-0.00619483
SH605499,-0.022686664,-0.005137503
SZ300450,-0.022688497,0.013452888
SH600104,-0.022689253,0.015916824
SH600025,-0.022692371,-0.013569891
SH600183,-0.022695474,0.0
SH600570,-0.02269606,-0.018286765
SH600332,-0.0226966,0.0
SH601899,-0.02269682,-0.0029256344
SZ002938,-0.022697616,-0.025678694
SZ000708,-0.022697989,-0.010884404
SZ300496,-0.022698719,-0.05115038
SH603288,-0.022700612,0.018795013
SH600132,-0.022702161,0.009479284
SZ002371,-0.022704255,-0.059268653
SZ001979,-0.022711191,0.0298661
SH600900,-0.02271172,0.0019755363
SH600183,-0.022713836,0.0029239655
SZ002714,-0.022715997,-0.028556824
SZ002459,-0.022718497,0.053710938
SZ000725,-0.022720318,-0.012562811
SH603899,-0.022721197,-0.020362735
SZ001965,-0.02272683,0.008474588
SZ002648,-0.022726905,0.04252994
SH601100,-0.022727754,0.012294292
SH603986,-0.022728581,-0.003535688
SZ300408,-0.022728954,-0.039782047
SZ300142,-0.02273181,0.0096952915
SH601788,-0.022733364,-0.0076530576
SZ002410,-0.022733372,0.044711947
SH601899,-0.022734672,0.022742033
SH603195,-0.022734698,-0.020599544
SZ000999,-0.02273957,0.022895575
SZ002493,-0.02274545,-0.018652797
SH600519,-0.022747774,0.019233584
SH600030,-0.022747818,0.0032327175
SH603260,-0.022749197,0.020509243
SH688012,-0.022750031,-0.016623497
SZ002304,-0.022751197,-0.020983815
SZ000408,-0.022753198,0.0028030872
SH601607,-0.022755753,-0.007840753
SZ000786,-0.022755776,0.027316213
SH600016,-0.02275582,0.014962554
SH601939,-0.022756327,0.0028090477
SH601857,-0.022757035,0.0033707619
SH601881,-0.022757124,-0.0058939457
SZ300408,-0.022758108,0.00094664097
SH603806,-0.02275892,-0.0462963
SH603806,-0.022760276,0.012895584
SH600886,-0.022761047,-0.004422009
SZ002252,-0.022763424,-0.011164248
SH603019,-0.022769105,0.01224494
SH601059,-0.022769388,0.027287364
SH601868,-0.022770952,0.014018655
SH600845,-0.022772212,-0.017532647
SZ002601,-0.022773433,-0.0032679439
SH603290,-0.022774111,-0.015748084
SH600089,-0.02277824,0.009880066
SZ003816,-0.022780452,0.005376339
SH601166,-0.022781473,-0.005030751
SH601698,-0.022781897,0.0051646233
SZ300015,-0.022782136,-0.02457267
SH600938,-0.022782605,0.025758624
SH600332,-0.0227844,0.005156398
SZ000333,-0.022784654,-0.028061628
SZ001289,-0.022785004,0.014613867
SH600132,-0.02278534,-0.013763785
SH601021,-0.02278563,0.036571383
SH600030,-0.022785883,0.011003256
SH603659,-0.022789221,0.0014959574
SZ300661,-0.022789542,-0.022783577
SH603986,-0.02279311,0.02568078
SH601872,-0.022798695,0.0074962378
SH600111,-0.02280065,0.036507845
SH600233,-0.022802707,0.004729748
SH600584,-0.022804089,0.005778432
SZ300957,-0.022806946,-0.01904434
SH600938,-0.02280927,0.00856626
SZ000651,-0.02281192,0.0065437555
SZ300832,-0.022816509,-0.010441184
SH600309,-0.022818077,-0.02549386
SH688008,-0.02282317,0.090283155
SZ002916,-0.022824552,-0.008173943
SZ002709,-0.022826135,0.055385947
SZ002415,-0.022826593,0.0
SZ300760,-0.022829618,0.025347352
SH600104,-0.0228297,0.052547693
SZ300033,-0.02283011,-0.0125104785
SH600016,-0.022832211,0.0
SZ002601,-0.022833247,0.0031496286
SZ002236,-0.022837665,-0.009667695
SZ300418,-0.022839617,0.0025795698
SH600938,-0.02284211,-0.047089636
SH603259,-0.022842694,0.005022645
SH601088,-0.022842888,0.019362092
SH600919,-0.022843447,-0.0025806427
SH600926,-0.022844028,0.013513565
SZ002311,-0.022847231,0.011984587
SZ002410,-0.02284893,0.061467886
SH600050,-0.022853512,0.006302476
SZ000733,-0.022854354,0.055523753
SH601668,-0.022856,-0.015873015
SH601857,-0.022856828,0.010230184
SH601169,-0.022856932,0.022044182
SH601236,-0.02285942,-0.024279177
SH600438,-0.022859503,0.006156206
SH601211,-0.022862632,-0.0073491335
SZ002714,-0.022863265,-0.022500515
SH600132,-0.022864807,0.023308277
SH601059,-0.022867452,-0.01116991
SZ002001,-0.022867877,0.0065869093
SZ300059,-0.02287123,-0.068783045
SH600085,-0.022871275,-0.0064876676
SZ000063,-0.022872265,0.002360344
SZ002812,-0.022872772,0.07626259
SZ000596,-0.022872891,-0.014419138
SZ000895,-0.022874098,0.016035438
SZ300418,-0.022875603,-0.012983441
SH600115,-0.022877153,0.0053333044
SZ000963,-0.022880204,0.06794524
SH688041,-0.022880279,0.06297076
SZ002648,-0.022882756,0.022182345
SH688223,-0.022883423,0.039829254
SH600515,-0.022884,0.022471905
SH688111,-0.022886138,0.00094127655
SH601988,-0.02288825,0.0
SH600019,-0.022889253,-0.010432184
SH600547,-0.022889297,0.0082530975
SH601818,-0.022892948,-0.009493709
SZ300750,-0.022898816,-0.016632617
SZ000002,-0.022900615,-0.011097431
SH600803,-0.022901636,0.024264336
SH601699,-0.02290519,-0.024666727
SZ300628,-0.022911955,-0.011730254
SH688271,-0.022914965,0.010254145
SZ300957,-0.022915356,0.0014867783
SH603993,-0.022916015,0.00678432
SZ002311,-0.02291809,-0.028634429
SH600519,-0.022920322,-0.002131641
SZ300999,-0.02292243,-0.009734929
SZ002007,-0.022930209,-0.029380322
SH601009,-0.022933375,-0.0010706186
SH603195,-0.022934072,-0.0069075823
SZ000725,-0.022934873,0.00999999
SZ300628,-0.02294382,-0.04205978
SH601618,-0.022946011,-0.011764705
SH601788,-0.02294701,0.0025156736
SH603290,-0.022949178,0.055348992
SZ300308,-0.022950925,0.19999993
SH600674,-0.022954073,-0.010053277
SH600795,-0.022955533,-0.021126807
SH605499,-0.022956591,-0.016519725
SH600048,-0.022956885,0.014534831
SH601989,-0.022958126,0.0
SZ000596,-0.022960294,-0.01763773
SH600061,-0.022960719,0.045454502
SH601009,-0.022961233,0.0029182434
SZ000963,-0.022963699,-0.004994631
SH600015,-0.022963852,-0.0016153455
SZ002555,-0.022970725,-0.00076287985
SH601225,-0.022971738,-0.0027723312
SZ300316,-0.022973638,-0.03858024
SH601899,-0.022974655,-0.0063400865
SZ002352,-0.02297477,-0.015978634
SZ000807,-0.0229748,0.019594073
SZ000661,-0.022976745,0.004376173
SZ000800,-0.022981238,0.038901567
SH601211,-0.02298237,-0.012012005
SZ000938,-0.022987474,0.03913045
SZ000069,-0.022992197,0.004878044
SH601901,-0.022993978,0.014970064
SH600026,-0.022994902,0.0041265488
SZ001289,-0.022995457,0.02743566
SH601878,-0.02299546,0.035750747
SH601328,-0.02299568,0.0053619146
SZ002601,-0.022996657,-0.003810525
SZ002236,-0.022999939,-0.0036442876
SH603799,-0.023001645,-0.037202477
SZ000877,-0.023002338,-0.019646347
SH600050,-0.023004841,-0.005012572
SZ002812,-0.023005854,0.01666665
SH600886,-0.023006793,-0.01946348
SH600009,-0.02300781,-0.0024242997
SH600489,-0.023008075,0.024026513
SH601816,-0.023008402,0.0036967993
SH600332,-0.0230104,0.014374614
SH601398,-0.023011219,0.0038461685
SZ003816,-0.023012456,0.022916675
SH600519,-0.023012925,0.07291925
SH600938,-0.023016226,0.0017933846
SH601766,-0.023017842,0.05194807
SH600309,-0.023018349,-0.010770977
SH600415,-0.023018967,0.04644549
SH603899,-0.02302004,-0.040456474
SH600372,-0.023020174,0.0
SH600809,-0.023020796,-0.006707132
SH601816,-0.023021135,0.012455463
SH600415,-0.023024242,0.07917261
SH600941,-0.02302559,-0.007381201
SH603899,-0.023026686,0.036030054
SH603195,-0.023028743,0.033898234
SZ002555,-0.023028921,-0.023576796
SH600176,-0.023028973,0.025664568
SH601995,-0.023030687,-0.014963329
SZ003816,-0.023032304,-0.015831113
SZ002555,-0.023039576,0.006775737
SH600547,-0.023040112,0.0022557974
SZ300782,-0.023042329,-0.022748172
SH688363,-0.023042526,0.021648645
SH688008,-0.0230443,-0.032280803
SH688082,-0.02304748,-0.012613058
SZ300347,-0.023047823,-0.003292203
SZ002938,-0.023048151,-0.016817212
SH600585,-0.023050036,-0.013129175
SH600519,-0.023050677,0.000824213
SH600489,-0.02305134,-0.01826799
SH601658,-0.0230514,-0.03206414
SH600958,-0.02305191,-0.01792115
SZ002916,-0.023053031,0.0027877092
SZ000661,-0.023053564,0.018204689
SH600050,-0.023053568,0.008639216
SH600426,-0.023057256,0.0034571886
SH600015,-0.0230585,0.0031446218
SZ002202,-0.02306078,0.017127752
SH601818,-0.023060825,0.0032572746
SH601618,-0.023061257,0.0029325485
SZ300015,-0.02306303,0.026759148
SZ300979,-0.023065943,0.025964975
SZ002230,-0.0230661,0.025695324
SZ000768,-0.023066323,-0.04823947
SH600918,-0.023073833,0.018691659
SZ000063,-0.023074675,-0.012912512
SZ000651,-0.023074921,0.044726968
SH600660,-0.023076639,0.018120527
SH600436,-0.023077179,-0.0038586855
SZ000157,-0.023077335,-0.011421382
SH601229,-0.023078706,-0.008684814
SZ300418,-0.023080092,-0.023154855
SZ002601,-0.023080152,0.030303001
SZ002466,-0.023084562,-0.003441155
SZ002648,-0.02308559,-0.003888905
SH688599,-0.023087401,-0.0015503764
SH601995,-0.023088973,-0.01198262
SH600887,-0.023089085,0.022681952
SZ000069,-0.02309325,0.013333321
SH600905,-0.023094531,-0.0020964146
SH600115,-0.023094546,0.02538073
SH600031,-0.0230989,-0.018259227
SZ000776,-0.023100127,-0.0057554245
SZ300763,-0.023100276,0.036199927
SH601009,-0.023102656,0.011707306
SZ300308,-0.02310374,0.011331916
SH688271,-0.023106266,0.0029348135
SH600918,-0.023107272,-0.027777791
SZ002841,-0.02310738,-0.0021126866
SH600025,-0.02311482,-0.012422323
SH601698,-0.02311501,-0.023926318
SH600754,-0.023117524,0.011142969
SH601328,-0.023117762,0.0061068535
SH600741,-0.023119304,0.006222844
SH601985,-0.023122977,0.012106538
SH600989,-0.023124307,-0.0012099147
SH601377,-0.023124706,-0.016157985
SH600085,-0.023129828,-0.002388358
SH600584,-0.023130413,0.023896456
SH601155,-0.023132067,-0.035527706
SH601669,-0.023132589,-0.0038241148
SZ300763,-0.023133278,0.07483232
SH601398,-0.023134235,0.02314043
SH600415,-0.023135316,0.0
SH600061,-0.023137327,0.024963379
SH601728,-0.023137745,0.011925101
SZ002916,-0.023139033,0.017310262
SH600233,-0.023142736,0.0129032135
SH603259,-0.023144629,0.0022426844
SZ300832,-0.0231448,-0.009333074
SZ002049,-0.023148324,-0.0041522384
SH600600,-0.023148607,0.00886941
SH688009,-0.023150478,0.02958572
SZ002007,-0.023151543,-0.01062578
SH601169,-0.023152214,-0.034482718
SH603659,-0.023154717,-0.039224505
SZ002202,-0.023155127,-0.011811078
SZ300223,-0.023159217,-0.010062456
SH603799,-0.02316245,0.04993069
SZ002027,-0.023162734,-0.0017391443
SH688363,-0.023163062,0.01649332
SZ000661,-0.023164082,0.0023436546
SH601059,-0.023164708,0.022545457
SH600332,-0.023168214,-0.01347816
SH600276,-0.0231685,0.012497187
SZ300832,-0.023171935,0.049797535
SH600011,-0.02317198,-0.0040594935
SH688363,-0.023176085,-0.03141153
SH601336,-0.023177318,0.03803003
SZ002371,-0.023178298,-0.012383878
SZ002821,-0.023180392,0.026970387
SH601618,-0.023181599,0.0060241222
SZ000651,-0.023182567,-0.0028848648
SZ300919,-0.023183193,0.0313071
SH600196,-0.023185212,0.006749153
SH601390,-0.023186754,0.0045592785
SZ001289,-0.023187593,-0.0111346245
SH688111,-0.023188204,0.037901998
SH600515,-0.023191418,-0.016853988
SZ000895,-0.023192741,0.009274125
SH600795,-0.023192909,-0.038785756
SH601877,-0.023193352,-0.010961235
SH688599,-0.023193374,0.0039331913
SH688065,-0.023196291,-0.032734275
SH601818,-0.023199406,-0.015873015
SH601872,-0.02319954,-0.0012515187
SZ300033,-0.023200255,-0.0065832734
SZ002555,-0.023201112,-0.0006582737
SZ000301,-0.02320471,0.007936478
SZ002709,-0.023205314,-0.06660372
SH601669,-0.02320553,0.005415201
SZ300274,-0.02321035,-0.0135115385
SH600809,-0.023210999,-0.033092856
SH601888,-0.023215491,-0.009976268
SZ002311,-0.023216728,0.0028508902
SZ000625,-0.023217227,0.00072562695
SZ000157,-0.02321783,-0.0046367645
SH600905,-0.023219984,-0.009029329
SH601699,-0.023220062,0.001155138
SZ300979,-0.023221698,-0.01014626
SH600036,-0.023223024,0.006118655
SH601816,-0.023227733,-0.009708762
SZ002202,-0.023229454,0.00505054
SZ300832,-0.023229908,-0.02403307
SZ300142,-0.023230229,-0.018048108
SH600938,-0.023232576,0.0026675463
SH601868,-0.02323284,0.013698697
SH600233,-0.023232896,0.020979047
SH600926,-0.023233026,-0.0061457157
SH601916,-0.023235045,-0.0033898354
SH601816,-0.023235675,0.012938976
SH601872,-0.023236584,0.0140680075
SZ300628,-0.02323782,-0.030149281
SH600346,-0.023241777,-0.0028070807
SH601728,-0.0232444,-0.0138037205
SH601838,-0.023251858,-0.025343955
SZ000617,-0.023253035,0.0037128925
SH688065,-0.023261845,0.0066034794
SH600690,-0.023262214,0.015108943
SH603899,-0.023264807,-0.006893933
SZ002648,-0.02326591,-0.009046614
SH601012,-0.023266193,-0.039254844
SH601865,-0.023266826,0.012019277
SH601872,-0.023267534,0.0014792681
SZ300274,-0.023268294,0.015647173
SH601728,-0.023268577,-0.02809918
SH600588,-0.023270916,-0.006653428
SH601877,-0.02327111,-0.02734381
SH600023,-0.023271501,0.038333297
SZ300015,-0.023273628,-0.013253868
SH601995,-0.023276046,-0.024144232
SH601169,-0.023278218,-0.005847931
SH600941,-0.023279112,-0.000629127
SH600050,-0.0232802,0.0
SH601615,-0.023281198,-0.020891368
SH600690,-0.023282815,-0.01641339
SZ002027,-0.023283578,-0.033802867
SH601225,-0.023285206,0.02640915
SH600460,-0.02328625,-0.031609237
SZ300274,-0.023286324,0.03828156
SZ002601,-0.023286995,0.028177857
SH601888,-0.023288038,0.024350286
SH688012,-0.023289535,0.058265924
SH601633,-0.023290545,-0.004508555
SH600732,-0.02329107,0.026493788
SH601998,-0.023292188,0.013888836
SH688363,-0.02329221,-0.020959437
SH600309,-0.023294706,-0.010817468
SZ001289,-0.023294803,0.0028393269
SH600741,-0.023299549,-0.011008143
SZ000617,-0.02330001,-0.008802831
SZ001289,-0.023301404,-0.0020408034
SH688981,-0.023302045,-0.022459626
SH601390,-0.02330232,-0.016025662
SZ001979,-0.023304962,0.017297268
SH601601,-0.023306396,-0.014440417
SH601998,-0.02330679,-0.015228391
SZ002129,-0.023307782,0.012760997
SZ000768,-0.02330846,-0.016387045
SH600754,-0.023308557,0.01779592
SZ300763,-0.023313284,-0.10343528
SH600741,-0.023315232,-0.0017492771
SH603986,-0.02331527,0.00883925
SZ002709,-0.023315568,-0.011807442
SH600048,-0.023321379,-0.016048193
SZ002271,-0.02332263,0.0036900043
SH688009,-0.02332418,-0.00939858
SZ000895,-0.02332469,-0.016053557
SZ002074,-0.023329873,0.0036668777
SH600426,-0.023331277,-0.0041353106
SZ000596,-0.02333304,-0.0035444498
SH600150,-0.023335967,0.013440847
SH601766,-0.023336034,0.019469023
SH601615,-0.023336139,-0.016060889
SZ002938,-0.023338731,-0.019509435
SH600938,-0.023340609,0.0049655437
SH601857,-0.023341302,-0.0011903644
SH603260,-0.02334227,-0.04407227
SZ300979,-0.023342278,-0.023973703
SH601236,-0.023343276,0.0046948195
SH688008,-0.023345824,0.027454853
SH600025,-0.023355905,0.003191471
SH601600,-0.02335677,-0.017391324
SH688599,-0.023358367,-0.049999952
SH603486,-0.023359042,-0.022504628
SH600999,-0.023361158,0.0054570436
SZ300014,-0.02336163,-0.03419155
SH601066,-0.023361694,-0.003753364
SZ300223,-0.023365956,-0.01587075
SZ000938,-0.02336597,-0.056557417
SH600176,-0.023366362,0.019019008
SH600372,-0.023370612,0.0
SH601319,-0.023371298,0.0147874355
SH601669,-0.023374707,-0.013358831
SH601211,-0.023375344,-0.014834821
SH601838,-0.02337649,-0.0026738048
SH688082,-0.02337651,-0.014027059
SZ002142,-0.023377392,-0.012248099
SH600989,-0.023381773,0.017857075
SH603899,-0.02338222,-0.02620691
SZ000001,-0.02338406,-0.0032502413
SZ002709,-0.02338485,-0.0076726675
SH600025,-0.023385677,-0.021739125
SH600795,-0.023387343,0.004192829
SH601699,-0.023390532,-0.009269953
SH600941,-0.023397177,-0.017977893
SH601006,-0.023397919,-0.0027359724
SZ002007,-0.023398232,0.008896828
SH688396,-0.023400445,0.011210799
SZ000877,-0.023402203,0.015822768
SZ002074,-0.023411259,0.016574621
SH600918,-0.02341194,-0.001481533
SZ000100,-0.02341235,0.024930835
SZ002714,-0.023412805,-0.0007417798
SH688012,-0.02341732,-0.0535357
SH601607,-0.023419868,-0.0059224963
SZ002230,-0.023420017,0.00094795227
SH600754,-0.023421224,-0.026734054
SZ300308,-0.023422021,0.030228257
SZ002415,-0.023422804,-0.017877936
SH603659,-0.023425635,0.0022258759
SH688256,-0.023425657,0.0061039925
SZ000661,-0.023430865,0.011076689
SH603806,-0.02343252,0.009830952
SH603019,-0.023435738,-0.030799687
SZ300919,-0.023440387,0.031490207
SH603290,-0.023440953,0.036039352
SH600803,-0.023441102,0.01158309
SZ000002,-0.023441475,0.018720746
SH688126,-0.023442205,0.0007288456
SH600919,-0.023442686,0.002257347
SH603195,-0.023444783,-0.00029551983
SZ000858,-0.023448173,0.028263807
SH601319,-0.023453396,-0.006493509
SH600600,-0.023454186,0.024778843
SH601155,-0.023454305,0.014317274
SH601878,-0.023455184,-0.0432145
SZ002920,-0.02345619,-0.04770708
SZ300142,-0.023456786,-0.045138896
SZ300142,-0.023457661,0.0070174932
SZ300919,-0.023459487,-0.016644001
SZ000301,-0.0234606,0.0085378885
SZ000100,-0.023462232,-0.013671875
SZ000333,-0.023463067,0.0006364584
SZ000938,-0.023463834,-0.013392866
SH605499,-0.023464855,0.017748475
SZ000786,-0.023465883,0.021126747
SH688065,-0.023469027,-0.012548208
SH601319,-0.02346946,-0.0077369213
